"","FID","Nombre_de_","Nombre_d_1","Descripcio","Operador","Longitude","Latitude","Municipio","Poblacion","COD_INE"
"19034",48520,"c. Agricultura - c. Fanga","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.68804171400006,41.2189789440001,"Vilanova i la Geltrú",67733,8307
"19035",48522,"av. Somella - c. Estaca","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.69152504700003,41.2201805610001,"Vilanova i la Geltrú",67733,8307
"19036",48524,"av. Somella - c. Aixada","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.69332138400006,41.2216331660001,"Vilanova i la Geltrú",67733,8307
"19037",48526,"av. Torre del Vallès - av. Somella","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.69469424400006,41.223387201,"Vilanova i la Geltrú",67733,8307
"19038",48528,"av. Torre del Vallès - c. Vinyet","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.69643364900003,41.2223079830001,"Vilanova i la Geltrú",67733,8307
"19039",48532,"av. Torre del Vallès - c. Rosers","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.69885296400003,41.222434433,"Vilanova i la Geltrú",67733,8307
"19040",48534,"pl. Xoriguer - c. Jardí","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.71855869200004,41.2231958950001,"Vilanova i la Geltrú",67733,8307
"19041",48536,"rbla. Salvador Samà - c. Jardí","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.72189250200006,41.2241517250001,"Vilanova i la Geltrú",67733,8307
"19042",48538,"Parc Gumà i Ferran","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.72498350800004,41.2191867820001,"Vilanova i la Geltrú",67733,8307
"19043",48541,"c. Forn del Vidre (Can Païssa)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.72743105100005,41.219700269,"Vilanova i la Geltrú",67733,8307
"19044",48544,"rbla. Sant Jordi (Escola Sant Jordi)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.73114825400006,41.2267401940001,"Vilanova i la Geltrú",67733,8307
"19045",48548,"rda. Ibèrica (CEM Parc del Garraf) (A)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.73257209700006,41.2308543300001,"Vilanova i la Geltrú",67733,8307
"19046",48552,"av. Torre del Vallès - c. Puigmal (D)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.70191941000007,41.221811492,"Vilanova i la Geltrú",67733,8307
"19047",48554,"rbla. Arnau de Vilanova (Escola Ítaca) (","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.70495148400005,41.2223230390001,"Vilanova i la Geltrú",67733,8307
"19048",48556,"av. Torre del Vallès - rda. Ibèrica (D)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.70392388700003,41.219987519,"Vilanova i la Geltrú",67733,8307
"19049",48558,"av. Torre del Vallès - av. Aragai (A)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.70670376800007,41.2169471890001,"Vilanova i la Geltrú",67733,8307
"19050",48560,"av. Aragai - rbla. Arnau de Vilanova (A)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.70961369200006,41.21880838,"Vilanova i la Geltrú",67733,8307
"19051",48562,"Espot (estació)","L1722","Sort-Espot (estació)","Rabasa Turístic, SL",1.09415778100004,42.5649560430001,"Espot",366,25082
"19052",48564,"c. València - c. Jimeno Navarro","L0112","Barcelona - Begues - Olesa de Bonesvalls","Mohn, SL",1.91595143900003,41.33548546,"Begues",7300,8020
"19053",48567,"c. València - c. Jimeno Navarro","L0530","Olesa de Bonesvalls - Begues - Gava","Mohn, SL",1.91595143900003,41.33548546,"Begues",7300,8020
"19054",48569,"c. Sant Eudald - c. Prat de Llobregat","L0112","Barcelona - Begues - Olesa de Bonesvalls","Mohn, SL",1.91443841100005,41.3344803730001,"Begues",7300,8020
"19055",48572,"c. Sant Eudald - c. Prat de Llobregat","L0530","Olesa de Bonesvalls - Begues - Gava","Mohn, SL",1.91443841100005,41.3344803730001,"Begues",7300,8020
"19056",48574,"c. Sant Eudald - c. Cal Frare","L0112","Barcelona - Begues - Olesa de Bonesvalls","Mohn, SL",1.91112017900002,41.3349534450001,"Begues",7300,8020
"19057",48577,"c. Sant Eudald - c. Cal Frare","L0530","Olesa de Bonesvalls - Begues - Gava","Mohn, SL",1.91112017900002,41.3349534450001,"Begues",7300,8020
"19058",48579,"c. Sant Eudald - c. Indústria","L0112","Barcelona - Begues - Olesa de Bonesvalls","Mohn, SL",1.90754197300004,41.3345322120001,"Begues",7300,8020
"19059",48582,"c. Sant Eudald - c. Indústria","L0530","Olesa de Bonesvalls - Begues - Gava","Mohn, SL",1.90754197300004,41.3345322120001,"Begues",7300,8020
"19060",48584,"c. Sant Eudald - c. València","L0112","Barcelona - Begues - Olesa de Bonesvalls","Mohn, SL",1.90618256300007,41.335068757,"Begues",7300,8020
"19061",48587,"c. Sant Eudald - c. València","L0530","Olesa de Bonesvalls - Begues - Gava","Mohn, SL",1.90618256300007,41.335068757,"Begues",7300,8020
"19062",48589,"pol. ind. Sant Pere Molanta (F. Montgròs","L0810","Vilafranca del Penedès-Sitges, per Olivella","Teresa y José Plana, Empresa Plana, SL",1.73486527200004,41.3537327430001,"Olèrdola",3768,8145
"19063",48591,"pol. ind. Sant Pere Molanta (Carrefour)","L0810","Vilafranca del Penedès-Sitges, per Olivella","Teresa y José Plana, Empresa Plana, SL",1.73955527500004,41.3547660180001,"Olèrdola",3768,8145
"19064",48593,"Can Milà (c.Verge - c.Àries)","L0810","Vilafranca del Penedès-Sitges, per Olivella","Teresa y José Plana, Empresa Plana, SL",1.78039621000005,41.2955587070001,"Olivella",3935,8148
"19065",48595,"Can Milà (c.Aquari - c.Verge)","L0810","Vilafranca del Penedès-Sitges, per Olivella","Teresa y José Plana, Empresa Plana, SL",1.77695310300004,41.2970174180001,"Olivella",3935,8148
"19066",48597,"les Colines (c.Via Làctia - c.Arc Sant M","L0810","Vilafranca del Penedès-Sitges, per Olivella","Teresa y José Plana, Empresa Plana, SL",1.76957456400004,41.303226011,"Olivella",3935,8148
"19067",48599,"Can Surià (av.Sardana - c.Farigola)","L0810","Vilafranca del Penedès-Sitges, per Olivella","Teresa y José Plana, Empresa Plana, SL",1.77392644300005,41.3164053630001,"Olivella",3935,8148
"19068",48601,"Can Surià (av.Hostal Ganxo-c.Mallerenga)","L0810","Vilafranca del Penedès-Sitges, per Olivella","Teresa y José Plana, Empresa Plana, SL",1.76621719600007,41.318475762,"Olivella",3935,8148
"19069",48603,"Rotonda Locomotora","L0168","Blanes - Lloret de Mar","Transportes Pujol y Pujol, SL",2.77484785500008,41.675519212,"Blanes",39914,17023
"19070",48604,"c. Santa Llúcia - c. Sant Joan","L0953","Sant Cugat-Rubí-Terrassa-Sant Quirze (B8)","Marfina Bus, SA",2.02916091200007,41.4906942800001,"Rubí",78591,8184
"19071",48606,"Zona Esportiva - c. Sant Mateu (A)","L0229","Fonollosa-Castellar-Canet de Fals-Manresa","Transportes Castellà, SA",1.80573607300005,41.7494258900001,"Sant Joan de Vilatorrada",10998,8218
"19072",48607,"Zona Esportiva - c. Sant Mateu (A)","L0308","Manresa - Fonollosa - Calaf (SC)","Transportes Castellà, SA",1.80573607300005,41.7494258900001,"Sant Joan de Vilatorrada",10998,8218
"19073",48609,"Camprodon (nord)","L0210","Camprodon - Olot","Transportes Eléctricos Interurbanos, SA -TEISA-",2.35876388500003,42.3174375090001,"Camprodon",2298,17039
"19074",48611,"c. Espona - c. Núria","L1400","Vic - Sant Pere de Torelló (feiners)","25 Osona Bus, SA",2.25398559600006,42.053027189,"Torelló",14400,8285
"19075",48616,"c. Espona - c. Núria","L1401","Vic - Sant Pere de Torelló (festius)","25 Osona Bus, SA",2.25398559600006,42.053027189,"Torelló",14400,8285
"19076",48619,"c. Jaume Balmes - pl. Sant Fortià","L1400","Vic - Sant Pere de Torelló (feiners)","25 Osona Bus, SA",2.26344255800007,42.0503502930001,"Torelló",14400,8285
"19077",48622,"c. Jaume Balmes - pl. Sant Fortià","L1401","Vic - Sant Pere de Torelló (festius)","25 Osona Bus, SA",2.26344255800007,42.0503502930001,"Torelló",14400,8285
"19078",48624,"ABS Vall del Ges","L1400","Vic - Sant Pere de Torelló (feiners)","25 Osona Bus, SA",2.26745815800007,42.0489799850001,"Torelló",14400,8285
"19079",48627,"ABS Vall del Ges","L1401","Vic - Sant Pere de Torelló (festius)","25 Osona Bus, SA",2.26745815800007,42.0489799850001,"Torelló",14400,8285
"19080",48629,"c. Puigdassàlit - c. Sant Bartomeu","L1400","Vic - Sant Pere de Torelló (feiners)","25 Osona Bus, SA",2.26628074100006,42.0462885220001,"Torelló",14400,8285
"19081",48632,"c. Puigdassàlit - c. Sant Bartomeu","L1401","Vic - Sant Pere de Torelló (festius)","25 Osona Bus, SA",2.26628074100006,42.0462885220001,"Torelló",14400,8285
"19082",48634,"Figueres (Av. Salvador Dalí)","L1316","aeroport del Prat-Barcelona-Girona-Figueres per A7","Barcelona Bus, SL",2.95797140100007,42.269193236,"Figueres",47235,17066
"19083",48637,"La Pobla de Segur (estació de tren)","L0288","Esterri d'Àneu - Àger - Lleida","SA Alsina Graells de Auto Transportes",0.965897932000075,42.240550979,"La Pobla de Segur",3043,25171
"19084",48643,"Casablanca (c. Llorers)","L1365","T-BUS","La Hispano Llacunense, SL",1.83710905200007,41.424222377,"Subirats",3104,8273
"19085",48652,"Urbanització Les Boveres (marquesina)","L0723","Tarragona - Bràfim - Vila-rodona i Montferri Valls","La Hispano de Fuente en Segures, SA (HIFE)",1.27956543500005,41.2822623600001,"Puigpelat",1163,43119
"19086",48661,"Pol. Ind. Riu Clar (C. Granit, 27 Fund.","L0721","Tarragona - Valls per interior","Teresa y José Plana, Empresa Plana, SL",1.21967997500002,41.1358831970001,"Tarragona",136496,43148
"19087",48670,"pl. Doré","L0739","Terrassa - Sabadell (C5)","La Vallesana, SA",2.00748987800006,41.557370125,"Terrassa",223627,8279
"19088",48671,"pl. Doré","L0625","Sabadell - Terrassa - Martorell (C2)","La Vallesana, SA",2.00748987800006,41.557370125,"Terrassa",223627,8279
"19089",48672,"Av. de la Salle (marquesina urbana)","L1726","e5 Reus - Salou","Teresa y José Plana, Empresa Plana, SL",1.10793881900003,41.148288128,"Reus",106168,43123
"19090",48673,"av. Sofia - c. Víctor Balaguer","L0129","e16 Sitges - Barcelona","Cintoi Bus, SL",1.80041829400005,41.2385621080001,"Sitges",29553,8270
"19091",48675,"av. Sofia - c. Víctor Balaguer","L1050","Vendrell-Vilanova i la Geltrú-Bellvitge-Barcelona","Cintoi Bus, SL",1.80041829400005,41.2385621080001,"Sitges",29553,8270
"19092",48679,"av. Sofia - c. Víctor Balaguer","L1706","Sitges - Barcelona (caps de setmana d'estiu)","Cintoi Bus, SL",1.80041829400005,41.2385621080001,"Sitges",29553,8270
"19093",48680,"av. Sofia - c. Víctor Balaguer","L1707","Vendrell-VilanovaG-Sitges-BCN(caps setmana hivern)","Cintoi Bus, SL",1.80041829400005,41.2385621080001,"Sitges",29553,8270
"19094",48682,"av. Sofia - c. Víctor Balaguer","L1715","Vilanova G.-Sitges-St.Pere de Ribes-BCN (Diagonal)","Cintoi Bus, SL",1.80041829400005,41.2385621080001,"Sitges",29553,8270
"19095",48683,"Benzinera cruïlla Can Boada","L0623","Sabadell - Sant Llorenç Savall (C3)","La Vallesana, SA",2.05450844200004,41.670859873,"Sant Llorenç Savall",2417,8223
"19096",48684,"C. Margarida-C. Assutzena (marq. Urb. l'","L1055","Valls - Calafell","Cintoi Bus, SL",1.38119148700002,41.285249864,"Montferri",403,43089
"19097",48686,"av. Navarra - av. President Companys","L0109","Barcelona - Mataró (N80)","Empresa Casas, SA",2.24887856500004,41.4563275030001,"Badalona",223166,8015
"19098",48688,"c. Alacant - av. President Companys","L0109","Barcelona - Mataró (N80)","Empresa Casas, SA",2.24859885200004,41.457739841,"Badalona",223166,8015
"19099",48690,"c. ctra. Terrassa (Pont del Diable)","L1578","Urbà de Castellbisbal: Costablanca-Can Santeugini","Autos Castellbisbal, SA",1.93711371400002,41.474396912,"Martorell",28772,8114
"19100",48694,"L'Arumí (c.Pla de Duran - c.Catalunya (A","L0058","Estació de Balenyà - Taradell - Vic","Autocares Prat, SA",2.28127446300005,41.904745131,"Santa Eugènia de Berga",2278,8246
"19101",48696,"la Llima (c.Jaume I - c.Montserrat) (A)","L0058","Estació de Balenyà - Taradell - Vic","Autocares Prat, SA",2.28239169400007,41.8986455460001,"Taradell",6640,8278
"19102",48698,"ctra. Gelida - c. Catalunya","L1731","Sant Llorenç d'Hortons-Gelida-Barcelona","La Hispano Llacunense, SL",1.82155771100003,41.4668938340001,"Sant Llorenç d'Hortons",2428,8222
"19103",48705,"Ermita Sant Crist de Balasc","L0115","Barcelona-Pineda de Mar-Santa Susanna (N82)","Barcelona Bus, SL",2.70395758700005,41.632772447,"Santa Susanna",3548,8261
"19104",48713,"riera Bisbe Pol - pg. Xifré","L0039","Arenys de Mar-Arenys de Munt-St.Iscle de Vallalta","Martín Colomer, SL",2.55169927900005,41.578929525,"Arenys de Mar",15941,8006
"19105",48716,"riera Bisbe Pol - av. Platja de Cassà","L0039","Arenys de Mar-Arenys de Munt-St.Iscle de Vallalta","Martín Colomer, SL",2.55139976300006,41.5788743140001,"Arenys de Mar",15941,8006
"19106",48722,"Riera Targa - c. Pi","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.36334918300003,41.514404192,"Vilassar de Dalt",9072,8214
"19107",48723,"Riera Targa - c. Pi","L1683","Cabrils - Vilassar de Dalt - Barcelona (C-6)","Empresa Casas, SA",2.36334918300003,41.514404192,"Vilassar de Dalt",9072,8214
"19108",48725,"Riera Targa - c. Pi","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.36334918300003,41.514404192,"Vilassar de Dalt",9072,8214
"19109",48726,"Vial de Can Maians - c. Ignasi de Bufalà","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.36261953800005,41.5105990430001,"Vilassar de Dalt",9072,8214
"19110",48727,"Vial de Can Maians - c. Ignasi de Bufalà","L1683","Cabrils - Vilassar de Dalt - Barcelona (C-6)","Empresa Casas, SA",2.36261953800005,41.5105990430001,"Vilassar de Dalt",9072,8214
"19111",48729,"Vial de Can Maians - c. Ignasi de Bufalà","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.36261953800005,41.5105990430001,"Vilassar de Dalt",9072,8214
"19112",48730,"Campus Sescelades (C. Joaquim Donato)","L1729","e6 Tarragona - Vila-seca - Salou","Teresa y José Plana, Empresa Plana, SL",1.24122027600004,41.134115437,"Tarragona",136496,43148
"19113",48732,"Campus Sescelades (Av. Països Catalans,","L1729","e6 Tarragona - Vila-seca - Salou","Teresa y José Plana, Empresa Plana, SL",1.24541931100003,41.1321257870001,"Tarragona",136496,43148
"19114",48734,"Campus Vila-seca (Via Màxima-C. Joanot M","L1729","e6 Tarragona - Vila-seca - Salou","Teresa y José Plana, Empresa Plana, SL",1.14658780900004,41.1041138860001,"Vila-seca",22555,43171
"19115",48737,"Bon Repòs (Mas Viaplana)","L1428","Bigues i Riells - Granollers","Empresa Sagalés, SA",2.23656067000007,41.677185299,"Bigues i Riells",9358,8023
"19116",48741,"Lleida (Alcalde Recasens, 36)","L0011","Albesa - Lleida","Miguel Gamón, SL",0.631711513000027,41.627971749,"Lleida",140403,25120
"19117",48742,"rda. Ponent - c. Josep Renom","L1587","e1 Castellar del Vallès-Sabadell-Barcelona","Marfina Bus, SA + La Vallesana, SA",2.09873298200006,41.5489071390001,"Sabadell",216520,8187
"19118",48744,"pl. Mare Caterina Coromina","L1092","Sant Just Desvern (Walden) - Martorell L65","Soler i Sauret, SA",1.91542995000003,41.4762211240001,"Martorell",28772,8114
"19119",48749,"pl. Mare Caterina Coromina","L1095","Barcelona(F.Macià)-Martorell per autop.fins Molins","Soler i Sauret, SA",1.91542995000003,41.4762211240001,"Martorell",28772,8114
"19120",48751,"pl. Mare Caterina Coromina","L1100","Barcelona(F.Macià)-Martorell autop. fins Pallejà","Soler i Sauret, SA",1.91542995000003,41.4762211240001,"Martorell",28772,8114
"19121",48752,"c. Ernest Lluch - av. Joan XXIII","L1525","Barcelona - Alella - el Masnou - Teià (SC)","CRA La Hispània, SA i Empresa Casas, SA",2.31003846100003,41.4890201960001,"Teià",6427,8281
"19122",48753,"Canet de Fals (Mirador-Joaquim Agut)","L0308","Manresa - Fonollosa - Calaf (SC)","Transportes Castellà, SA",1.74546049600002,41.7596457020001,"Fonollosa",1459,8084
"19123",48755,"Canet de Fals (Torres de Fals-Martí Farr","L0308","Manresa - Fonollosa - Calaf (SC)","Transportes Castellà, SA",1.74436141500007,41.7580214770001,"Fonollosa",1459,8084
"19124",48757,"Canet de Fals (Verge de Montserrat-Kelde","L0308","Manresa - Fonollosa - Calaf (SC)","Transportes Castellà, SA",1.74732247200006,41.758540171,"Fonollosa",1459,8084
"19125",48759,"Canet de Fals (pg. Sant Jordi - Alegre)","L0308","Manresa - Fonollosa - Calaf (SC)","Transportes Castellà, SA",1.74791567300002,41.7577270190001,"Fonollosa",1459,8084
"19126",48761,"Canet de Fals (Lluís Sentís-Martí Farrer","L0308","Manresa - Fonollosa - Calaf (SC)","Transportes Castellà, SA",1.74174277200007,41.757218241,"Fonollosa",1459,8084
"19127",48763,"Canet de Fals (Torres de Fals-pg.Llac)","L0308","Manresa - Fonollosa - Calaf (SC)","Transportes Castellà, SA",1.74171209800005,41.758172625,"Fonollosa",1459,8084
"19128",48767,"Canet de Fals (Otger Cataló-Guillem Cerv","L0308","Manresa - Fonollosa - Calaf (SC)","Transportes Castellà, SA",1.73459210800007,41.7623996660001,"Fonollosa",1459,8084
"19129",48771,"rda. Europa - rda. Ibèrica (D)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.73690254100006,41.2315144350001,"Vilanova i la Geltrú",67733,8307
"19130",48776,"rda. Europa - rda. Ibèrica (A)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.73647672700002,41.231320603,"Vilanova i la Geltrú",67733,8307
"19131",48780,"cruïlla de l'Esperança (Neàpolis) (D)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.73276468400007,41.223353128,"Vilanova i la Geltrú",67733,8307
"19132",48785,"cruïlla de l'Esperança (Neàpolis) (A)","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.73302379300003,41.2235271230001,"Vilanova i la Geltrú",67733,8307
"19133",48789,"c. Aigua - c. Joan Llaverias","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.71547646100004,41.222801245,"Vilanova i la Geltrú",67733,8307
"19134",48791,"av. Somella - rda. Amèrica","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.69110363100003,41.21738342,"Vilanova i la Geltrú",67733,8307
"19135",48795,"c. Aigua - c. Dr. Zamenhof","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.71196152200002,41.221356794,"Vilanova i la Geltrú",67733,8307
"19136",48797,"rbla. Sant Jordi - av. Eduard Toldrà","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.73271258700004,41.225433308,"Vilanova i la Geltrú",67733,8307
"19137",48801,"rbla. Sant Jordi - av. Garraf","L0818","Vilanova i la Geltrú-Sant Pere de Ribes-Sitges","Teresa y José Plana, Empresa Plana, SL",1.73252295300006,41.225368168,"Vilanova i la Geltrú",67733,8307
"19138",48806,"av. Montserrat - cruïlla les Deus (A)","L0374","Igualada-Barcelona per Vilafranca del Penedès","La Hispano Igualadina, SAU",1.66711128500003,41.461911043,"Sant Quintí de Mediona",2317,8236
"19139",48811,"av. Montserrat - cruïlla les Deus (A)","L0666","Sant Quintí de Mediona-Vilafranca-Barcelona","La Hispano Igualadina, SAU",1.66711128500003,41.461911043,"Sant Quintí de Mediona",2317,8236
"19140",48815,"av. Montserrat - cruïlla les Deus (A)","L0809","Vilafranca del Penedès-Monestir de Montserrat","La Hispano Igualadina, SAU",1.66711128500003,41.461911043,"Sant Quintí de Mediona",2317,8236
"19141",48816,"pl. Can Borrell MB0360","L0102","Barcelona - Lliçà per carretera","Empresa Sagalés, SA",2.20555828000005,41.5456325440001,"Mollet del Vallès",51600,8124
"19142",48818,"pl. Can Borrell MB0360","L0089","Barcelona-Mollet del Vallès-CIM Vallès","CRA La Hispània, SA",2.20555828000005,41.5456325440001,"Mollet del Vallès",51600,8124
"19143",48820,"pl. Can Borrell MB0360","L0310","Gallecs - Mollet - Barcelona (per autopista)","CRA La Hispània, SA",2.20555828000005,41.5456325440001,"Mollet del Vallès",51600,8124
"19144",48821,"pl. Can Borrell MB0360","L1230","Barcelona - Riells del Fai (per carretera)","Empresa Sagalés, SA",2.20555828000005,41.5456325440001,"Mollet del Vallès",51600,8124
"19145",48825,"pl. Can Borrell MB0360","L1368","Urbà de Mollet del Vallès","CRA La Hispània, SA",2.20555828000005,41.5456325440001,"Mollet del Vallès",51600,8124
"19146",48828,"pl. Can Borrell MB0360","L1465","Caldes de Mo. - Palau-solità - Mollet (hospital)","Ferrocarriles y Transportes, SA",2.20555828000005,41.5456325440001,"Mollet del Vallès",51600,8124
"19147",48830,"Santa Maria (ctra.Cerdanyola - Poblet) (","L0651","Sant Cugat-Cerdanyola-Sta.M.Montcada-Barcelona(A4)","Marfina Bus, SA",2.16260616600005,41.4828080070001,"Montcada i Reixac",36803,8125
"19148",48832,"Santa Maria (ctra.Cerdanyola - Poblet) (","L0926","Barcelona (Fabra i Puig) - Ripollet","Autocares R. Font, SA",2.16260616600005,41.4828080070001,"Montcada i Reixac",36803,8125
"19149",48833,"Santa Maria (ctra.Cerdanyola - Poblet) (","L1523","Barcelona - Polígon Industrial Santiga","Autocares R. Font, SA",2.16260616600005,41.4828080070001,"Montcada i Reixac",36803,8125
"19150",48834,"Can Gomis","L0471","Manresa - Marganell","Transbages, SL",1.85268697300006,41.594065749,"Monistrol de Montserrat",3139,8127
"19151",48837,"Can Gomis","L1492","Manresa - Monistrol - Olesa - Barcelona","UTE BAGES EXPRES",1.85268697300006,41.594065749,"Monistrol de Montserrat",3139,8127
"19152",48841,"Monistrol de Montserrat","L0481","Manresa-Castellgalí-S.Vicenç-Monistrol-Castellbell","Transbages, SL",1.84541466600007,41.6109622650001,"Monistrol de Montserrat",3139,8127
"19153",48844,"Monistrol de Montserrat","L0471","Manresa - Marganell","Transbages, SL",1.84541466600007,41.6109622650001,"Monistrol de Montserrat",3139,8127
"19154",48847,"Monistrol de Montserrat","L0491","Manresa - Tarragona","La Hispano Igualadina, SAU",1.84541466600007,41.6109622650001,"Monistrol de Montserrat",3139,8127
"19155",48848,"Monistrol de Montserrat","L1492","Manresa - Monistrol - Olesa - Barcelona","UTE BAGES EXPRES",1.84541466600007,41.6109622650001,"Monistrol de Montserrat",3139,8127
"19156",48851,"Monestir de Montserrat","L0110","Barcelona - Monestir de Montserrat","Autocares Julià, SL",1.83975316700003,41.5940350160001,"Monistrol de Montserrat",3139,8127
"19157",48853,"Monestir de Montserrat","L0809","Vilafranca del Penedès-Monestir de Montserrat","La Hispano Igualadina, SAU",1.83975316700003,41.5940350160001,"Monistrol de Montserrat",3139,8127
"19158",48855,"Monestir de Montserrat","L0485","Manresa - Monestir de Montserrat","Transportes Castellà, SA",1.83975316700003,41.5940350160001,"Monistrol de Montserrat",3139,8127
"19159",48857,"Monistrol de Calders","L0472","Manresa - Artés - Monistrol de Calders","Transportes Castellà, SA",2.01341622900003,41.759440189,"Monistrol de Calders",702,8128
"19160",48859,"Muntanyola (Fontanelles)","L0675","Muntanyola-Santa Eulàlia de Riuprimer-Vic","25 Osona Bus, SA",2.18408081300004,41.8568282000001,"Muntanyola",632,8129
"19161",48860,"Montesquiu","L0208","Camprodon - Barcelona","Transportes Eléctricos Interurbanos, SA -TEISA-",2.20805565600006,42.1091088330001,"Montesquiu",1030,8131
"19162",48866,"Montesquiu","L0667","Sant Quirze de Besora-Sora-Sant Quirze de Besora","25 Osona Bus, SA",2.20805565600006,42.1091088330001,"Montesquiu",1030,8131
"19163",48868,"Montesquiu","L0403","Vic-Sant Quirze de Besora-Montesquiu-Ripoll","25 Osona Bus, SA",2.20805565600006,42.1091088330001,"Montesquiu",1030,8131
"19164",48871,"Montesquiu","L1224","Torelló-Sant Quirze de Besora-Montesquiu (SC)","25 Osona Bus, SA",2.20805565600006,42.1091088330001,"Montesquiu",1030,8131
"19165",48874,"Gargallà","L0161","Berga - Solsona per Cardona","Transbages, SL",1.70339849200008,41.968132381,"Montmajor",469,8132
"19166",48876,"Montmajor","L0161","Berga - Solsona per Cardona","Transbages, SL",1.73553193800007,42.0183775400001,"Montmajor",469,8132
"19167",48878,"Montmajor","L0160","Berga - Solsona","Transbages, SL",1.73553193800007,42.0183775400001,"Montmajor",469,8132
"19168",48882,"Montmaneu (ctra. B-100) (A) MB0470","L0153","Bellmunt de Segarra - Sant Guim de Freixenet","Cots Alsina, SL",1.41290834900002,41.6260064960001,"Montmaneu",151,8133
"19169",48883,"Montmaneu (ctra. B-100) (A) MB0470","L0871","Sant Guim de Freixenet - Bellmunt","Cots Alsina, SL",1.41290834900002,41.6260064960001,"Montmaneu",151,8133
"19170",48885,"Montmaneu (ctra. B-100) (A) MB0470","L0878","La Panadella - Sant Guim de Freixenet","Cots Alsina, SL",1.41290834900002,41.6260064960001,"Montmaneu",151,8133
"19171",48886,"la Panadella (ctra. N-II, aparcament) (A","L0248","Cervera - Santa Coloma de Queralt - Cervera","Cots Alsina, SL",1.40009115900006,41.61713718,"Montmaneu",151,8133
"19172",48887,"la Panadella (ctra. N-II, aparcament) (A","L0153","Bellmunt de Segarra - Sant Guim de Freixenet","Cots Alsina, SL",1.40009115900006,41.61713718,"Montmaneu",151,8133
"19173",48888,"la Panadella (ctra. N-II, aparcament) (A","L0361","Guissona - Igualada - Barcelona","La Hispano Igualadina, SAU",1.40009115900006,41.61713718,"Montmaneu",151,8133
"19174",48892,"la Panadella (ctra. N-II, aparcament) (A","L0101","Barcelona - Lleida","SA Alsina Graells de Auto Transportes",1.40009115900006,41.61713718,"Montmaneu",151,8133
"19175",48898,"Montmeló (estació)","L0354","Granollers - Montornès Nord","Empresa Sagalés, SA",2.24864487000002,41.5511824050001,"Montmeló",8831,8135
